83648;23/01/2016;0000;22.4;96;1011.3;
83648;23/01/2016;1200;23.4;84;1010;
83648;24/01/2016;0000;23.4;92;1011.5;
83648;24/01/2016;1200;24.8;82;1010;
83648;25/01/2016;0000;23.8;83;1011;
83648;25/01/2016;1200;25.2;85;1011.1;
83648;26/01/2016;0000;24.6;90;1009.6;
83648;26/01/2016;1200;25.8;86;1008.3;
83648;27/01/2016;0000;24.4;76;1007.6;
83648;27/01/2016;1200;24.8;77;1008.9;
83648;28/01/2016;0000;24.4;79;1010.2;
83648;28/01/2016;1200;24.8;74;1011.9;
83648;29/01/2016;0000;24.6;85;1013.6;
83648;29/01/2016;1200;24.4;66;1014.5;
83648;30/01/2016;0000;24.8;86;1014;
83648;30/01/2016;1200;23.8;66;1014.5;
83648;31/01/2016;0000;24.8;86;1014.4;
83648;31/01/2016;1200;24.4;71;1015.1;
83648;31/01/2016;1800;25.9;67;1012.4;
83648;01/02/2016;0000;24.4;80;1013.4;
83648;01/02/2016;1200;24.6;68;1014.4;
83648;01/02/2016;1800;26.2;65;1011.3;
83648;02/02/2016;0000;24.8;78;1012.2;
83648;02/02/2016;1200;24.6;63;1011.9;
83648;02/02/2016;1800;26.6;67;1008.5;
83648;03/02/2016;0000;24.9;79;1010.7;
83648;03/02/2016;1200;24.2;61;1011.1;
83648;03/02/2016;1800;26.4;66;1010.5;
83648;04/02/2016;0000;25.4;82;1010.7;
83648;04/02/2016;1200;24.6;67;1011.7;
83648;04/02/2016;1800;26.6;63;1009.8;
83648;05/02/2016;0000;24.9;78;1011.4;
83648;05/02/2016;1200;24.8;69;1013.8;
83648;05/02/2016;1800;25.8;63;1011.5;
83648;06/02/2016;0000;24.4;79;1013;
83648;06/02/2016;1200;24.7;64;1013.6;
83648;06/02/2016;1800;26.6;64;1011.4;
83648;07/02/2016;0000;24.9;78;1013.2;
83648;07/02/2016;1200;24.6;68;1013.5;
83648;07/02/2016;1800;25.2;55;1010.7;
83648;08/02/2016;0000;23.8;75;1012.4;
83648;08/02/2016;1200;23.7;69;1014.4;
83648;08/02/2016;1800;25.3;56;1012.3;
83648;09/02/2016;0000;24.4;75;1014.1;
83648;09/02/2016;1200;23.8;59;1015.1;
83648;09/02/2016;1800;25.8;54;1011;
83648;10/02/2016;0000;24.2;74;1012.4;
83648;10/02/2016;1200;22.4;50;1011.7;
83648;10/02/2016;1800;25.8;50;1007.9;
83648;11/02/2016;0000;23.9;72;1009.7;
83648;11/02/2016;1200;25.2;64;1008.6;
83648;11/02/2016;1800;25.4;65;1007.4;
83648;12/02/2016;0000;25.2;85;1008.2;
83648;12/02/2016;1200;25.3;69;1010.2;
83648;12/02/2016;1800;24.6;76;1008.9;
83648;13/02/2016;0000;22.8;83;1009.6;
83648;13/02/2016;1200;24.6;68;1010.3;
83648;13/02/2016;1800;26.2;74;1008.8;
83648;14/02/2016;0000;24.8;82;1010.3;
83648;14/02/2016;1200;22.9;57;1010.2;
83648;14/02/2016;1800;26.4;62;1006.4;
83648;15/02/2016;0000;23.8;71;1008.6;
83648;15/02/2016;1200;23.8;58;1010.5;
83648;15/02/2016;1800;26.8;55;1007.1;
83648;16/02/2016;0000;24.8;73;1008.5;
83648;16/02/2016;1200;24.9;61;1011;
83648;16/02/2016;1800;27.8;61;1008;
83648;17/02/2016;0000;25.1;75;1010.8;
83648;17/02/2016;1200;23.8;55;1011;
83648;17/02/2016;1800;26.2;53;1007.9;
83648;18/02/2016;0000;23.6;69;1010.8;
83648;18/02/2016;1200;24.4;71;1011.8;
83648;18/02/2016;1800;25.6;58;1009.3;
83648;19/02/2016;0000;24.4;79;1010.9;
83648;19/02/2016;1200;23.8;62;1011.6;
83648;19/02/2016;1800;26.2;56;1008.5;
83648;20/02/2016;0000;24.4;76;1011.6;
83648;20/02/2016;1200;24;60;1011.9;
83648;20/02/2016;1800;25.8;55;1008.7;
83648;21/02/2016;0000;24.4;75;1010;
83648;21/02/2016;1200;24.2;65;1011.9;
83648;21/02/2016;1800;25.2;59;1009.1;
83648;22/02/2016;0000;24.8;82;1011.4;
83648;22/02/2016;1200;24.9;66;1012.7;
83648;22/02/2016;1800;25.9;59;1010.8;
83648;23/02/2016;0000;25.4;87;1013.6;
83648;23/02/2016;1200;25.4;69;1015.1;
83648;23/02/2016;1800;27.2;63;1012.4;
83648;24/02/2016;0000;25.8;85;1014.1;
83648;24/02/2016;1200;25.3;69;1012.6;
83648;24/02/2016;1800;26.7;60;1009.5;
83648;25/02/2016;0000;25.6;75;1011.1;
83648;25/02/2016;1200;24.9;62;1010.2;
83648;25/02/2016;1800;25.8;54;1006.4;
83648;26/02/2016;0000;24.8;74;1008.9;
83648;26/02/2016;1200;24.3;62;1010.2;
83648;26/02/2016;1800;25.8;63;1007.4;
83648;27/02/2016;0000;25.2;81;1010.1;
83648;27/02/2016;1200;24.8;60;1011.3;
83648;27/02/2016;1800;25.8;51;1008.9;
83648;28/02/2016;0000;24.4;71;1011.3;
83648;28/02/2016;1200;23.8;59;1011.3;
83648;28/02/2016;1800;26.8;56;1008;
83648;29/02/2016;0000;24.6;72;1010.8;
83648;29/02/2016;1200;24.2;61;1010.9;
83648;29/02/2016;1800;26.2;57;1008.2;
83648;01/03/2016;0000;25.4;82;1011.5;
83648;01/03/2016;1200;23.6;77;1014.9;
83648;01/03/2016;1800;23.8;70;1012.3;
83648;02/03/2016;0000;22.6;85;1015;
83648;02/03/2016;1200;24.8;73;1014.1;
83648;02/03/2016;1800;26.2;65;1010.7;
83648;03/03/2016;0000;25.2;81;1011.7;
83648;03/03/2016;1200;25.2;72;1011.1;
83648;03/03/2016;1800;25.6;62;1007.8;
83648;04/03/2016;0000;24.6;76;1009.3;
83648;04/03/2016;1200;23.4;61;1009.8;
83648;04/03/2016;1800;26.2;57;1005.5;
83648;05/03/2016;0000;22.6;90;1012.5;
83648;05/03/2016;1200;24.3;66;1010.5;
83648;05/03/2016;1800;26.9;61;1008.3;
83648;06/03/2016;0000;24.6;81;1011.1;
83648;06/03/2016;1200;24.8;65;1012.5;
83648;06/03/2016;1800;26.2;61;1010.3;
83648;07/03/2016;0000;24.8;78;1012.5;
83648;07/03/2016;1200;24.4;71;1012.2;
83648;07/03/2016;1800;26.4;66;1010;
83648;08/03/2016;0000;25.3;82;1012.5;
83648;08/03/2016;1200;25.2;72;1012.7;
83648;08/03/2016;1800;26.2;69;1009.9;
83648;09/03/2016;0000;25.4;83;1012.5;
83648;09/03/2016;1200;25.2;76;1012;
83648;09/03/2016;1800;26.2;65;1009.1;
83648;10/03/2016;0000;25.8;85;1011.1;
83648;10/03/2016;1200;25.2;68;1010.8;
83648;10/03/2016;1800;25.8;58;1007.4;
83648;11/03/2016;0000;24.8;78;1009;
83648;11/03/2016;1200;24.8;65;1010.3;
83648;11/03/2016;1800;25.7;58;1007.1;
83648;12/03/2016;0000;24.6;72;1010;
83648;12/03/2016;1200;24.8;65;1011;
83648;12/03/2016;1800;26.8;56;1008.7;
83648;13/03/2016;0000;25.2;77;1011.6;
83648;13/03/2016;1200;25.8;80;1014;
83648;13/03/2016;1800;24.8;70;1012.9;
83648;14/03/2016;0000;24.8;91;1015.2;
83648;14/03/2016;1200;25.2;81;1015.8;
83648;14/03/2016;1800;25.6;70;1013.9;
83648;15/03/2016;0000;24.8;87;1016.2;
83648;15/03/2016;1200;25.4;69;1016.2;
83648;15/03/2016;1800;25.2;72;1013.9;
83648;16/03/2016;0000;24.4;88;1016;
83648;16/03/2016;1200;25.4;77;1016;
83648;16/03/2016;1800;25.8;68;1014.3;
83648;17/03/2016;0000;23.8;91;1016.4;
83648;17/03/2016;1200;25.4;82;1015.1;
83648;17/03/2016;1800;25.8;67;1012.3;
83648;18/03/2016;0000;24.8;83;1014.5;
83648;18/03/2016;1200;25.2;81;1014.7;
83648;18/03/2016;1800;26.8;69;1011.1;
83648;19/03/2016;0000;24.2;91;1013;
83648;19/03/2016;1200;24.9;79;1012.7;
83648;19/03/2016;1800;25.8;67;1009.7;
83648;20/03/2016;0000;24.9;87;1011.9;
83648;20/03/2016;1200;25.8;76;1013.2;
83648;20/03/2016;1800;25.6;65;1011.2;
83648;21/03/2016;0000;24.8;86;1013.7;
83648;21/03/2016;1200;24.8;69;1014.2;
83648;21/03/2016;1800;25.6;65;1011;
83648;22/03/2016;0000;24.6;76;1013.6;
83648;22/03/2016;1200;23.8;66;1012.8;
83648;22/03/2016;1800;26.6;67;1009.3;
83648;23/03/2016;0000;25.6;83;1012.4;
83648;23/03/2016;1200;24.3;66;1010.9;
83648;23/03/2016;1800;27.6;65;1006.7;
83648;24/03/2016;0000;25.9;77;1009;
83648;24/03/2016;1200;24.4;75;1012.7;
83648;24/03/2016;1800;24.4;66;1009.3;
83648;25/03/2016;0000;24.4;84;1012;
83648;25/03/2016;1200;26;73;1013;
83648;25/03/2016;1800;26.6;68;1010;
83648;26/03/2016;0000;25.3;82;1011.9;
83648;26/03/2016;1200;25.2;68;1013.7;
83648;26/03/2016;1800;25.8;63;1010.7;
83648;27/03/2016;0000;24.8;78;1013.6;
83648;27/03/2016;1200;24.6;72;1014.2;
83648;27/03/2016;1800;26.2;69;1010.8;
83648;28/03/2016;0000;24.4;79;1013.3;
83648;28/03/2016;1200;23.8;71;1013.8;
83648;28/03/2016;1800;25.8;62;1010.5;
83648;29/03/2016;0000;24.8;78;1012.8;
83648;29/03/2016;1200;24.8;66;1013.5;
83648;29/03/2016;1800;26.2;65;1011.7;
83648;30/03/2016;0000;21.8;57;1014.7;
83648;30/03/2016;1200;25.2;68;1015.3;
83648;30/03/2016;1800;26.2;69;1012.5;
83648;31/03/2016;0000;25.2;81;1015.1;
83648;31/03/2016;1200;25.6;71;1015.6;
83648;31/03/2016;1800;26.8;65;1012.3;
83648;01/04/2016;0000;24.9;79;1014;
83648;01/04/2016;1200;24.8;65;1013.7;
83648;01/04/2016;1800;26.2;74;1010.3;
83648;02/04/2016;0000;25.7;84;1012.2;
83648;02/04/2016;1200;25.3;69;1011.9;
83648;02/04/2016;1800;25.4;65;1009.4;
83648;03/04/2016;0000;25.2;85;1011.9;
83648;03/04/2016;1200;25.8;76;1012.9;
83648;03/04/2016;1800;26.6;67;1009.3;
83648;04/04/2016;0000;24.4;71;1012.4;
83648;04/04/2016;1200;24.9;69;1013.9;
83648;04/04/2016;1800;27.3;63;1011.5;
83648;05/04/2016;0000;25.1;84;1014.9;
83648;05/04/2016;1200;23.6;86;1016.1;
83648;05/04/2016;1800;24.4;67;1013.2;
83648;06/04/2016;0000;24.6;85;1015.3;
83648;06/04/2016;1200;25.4;73;1014.3;
83648;06/04/2016;1800;25.8;59;1010.5;
83648;07/04/2016;0000;24.8;83;1012;
83648;07/04/2016;1200;24.2;69;1011.5;
83648;07/04/2016;1800;25.2;56;1007.3;
83648;08/04/2016;0000;24.4;79;1009.8;
83648;08/04/2016;1200;23.3;63;1009.1;
83648;08/04/2016;1800;26.8;60;1005.9;
83648;09/04/2016;0000;24.9;78;1009.7;
83648;09/04/2016;1200;24.2;70;1011.1;
83648;09/04/2016;1800;25.2;59;1008.3;
83648;10/04/2016;0000;24.2;77;1010.6;
83648;10/04/2016;1200;22.9;60;1010.9;
83648;10/04/2016;1800;25.8;58;1008.2;
83648;11/04/2016;0000;24.2;78;1011.4;
83648;11/04/2016;1200;23.4;60;1013.3;
83648;11/04/2016;1800;25.6;61;1010.5;
83648;12/04/2016;0000;24.8;78;1013;
83648;12/04/2016;1200;24.6;68;1014.6;
83648;12/04/2016;1800;25.7;66;1012.3;
83648;13/04/2016;0000;25.2;81;1013.9;
83648;13/04/2016;1200;25.2;68;1014.8;
83648;13/04/2016;1800;25.6;58;1012.4;
83648;14/04/2016;0000;25.2;81;1014.6;
83648;14/04/2016;1200;23.9;71;1014.9;
83648;14/04/2016;1800;24.8;56;1012.2;
83648;15/04/2016;0000;23.8;71;1014;
83648;15/04/2016;1200;23.4;60;1014.1;
83648;15/04/2016;1800;26.2;61;1011.2;
83648;16/04/2016;0000;24.3;78;1014;
83648;16/04/2016;1200;24.7;72;1015.4;
83648;16/04/2016;1800;25.8;62;1012.7;
83648;17/04/2016;0000;24.4;79;1016;
83648;17/04/2016;1200;25.4;73;1017.1;
83648;17/04/2016;1800;26.8;60;1014.3;
83648;18/04/2016;0000;25.8;85;1016.5;
83648;18/04/2016;1200;25.8;89;1016.6;
83648;18/04/2016;1800;25.8;62;1013.8;
83648;19/04/2016;0000;25.4;82;1016.4;
83648;19/04/2016;1200;24.8;73;1015.6;
83648;19/04/2016;1800;25.4;60;1013.1;
83648;20/04/2016;0000;24.8;82;1014.9;
83648;20/04/2016;1200;25.6;74;1014.3;
83648;20/04/2016;1800;25.2;64;1011.2;
83648;21/04/2016;0000;24.7;81;1013.6;
83648;21/04/2016;1200;24.4;76;1013.3;
83648;21/04/2016;1800;25.2;64;1010.7;
83648;22/04/2016;0000;23.8;78;1013.4;
83648;22/04/2016;1200;23.6;69;1013.2;
83648;22/04/2016;1800;25.8;63;1011.3;
83648;23/04/2016;0000;23.4;75;1013.4;
83648;23/04/2016;1200;23.8;67;1013.6;
83648;23/04/2016;1800;23.8;51;1010.5;
83648;24/04/2016;0000;22.8;72;1012.6;
83648;24/04/2016;1200;23.4;68;1012.1;
83648;24/04/2016;1800;24.8;60;1008.6;
83648;25/04/2016;0000;22.8;72;1011.1;
83648;25/04/2016;1200;22.8;64;1010.8;
83648;25/04/2016;1800;24.8;57;1006.8;
83648;26/04/2016;0000;23.2;74;1008.4;
83648;26/04/2016;1200;22.6;58;1009.5;
83648;26/04/2016;1800;25.2;59;1005.2;
83648;27/04/2016;0000;23.6;74;1007.8;
83648;27/04/2016;1200;21.6;49;1009.7;
83648;27/04/2016;1800;25.2;55;1006;
83648;28/04/2016;0000;23.6;69;1009.7;
83648;28/04/2016;1200;21.8;75;1011.9;
83648;28/04/2016;1800;21.4;72;1011.1;
83648;29/04/2016;0000;20.2;78;1013.6;
83648;29/04/2016;1200;19.8;74;1013.2;
83648;29/04/2016;1800;20.8;83;1010.6;
83648;30/04/2016;0000;20.6;85;1012;
83648;30/04/2016;1200;22.8;79;1011.2;
83648;30/04/2016;1800;23.2;78;1007.9;
83648;01/05/2016;0000;21.8;79;1011.9;
83648;01/05/2016;1200;19.2;69;1014.5;
83648;01/05/2016;1800;18.8;59;1012.7;
83648;02/05/2016;0000;17.8;65;1016.1;
83648;02/05/2016;1200;17.8;49;1017.7;
83648;03/05/2016;0000;19.6;79;1017.3;
83648;03/05/2016;1200;20.4;68;1010.4;
83648;04/05/2016;0000;21.3;82;1015.6;
83648;04/05/2016;1200;21.8;67;1015.1;
83648;05/05/2016;0000;22.8;79;1013.6;
83648;05/05/2016;1200;20.8;64;1015.6;
83648;06/05/2016;0000;21.2;81;1016.8;
83648;06/05/2016;1200;21.9;65;1016.7;
83648;07/05/2016;0000;23.2;82;1015.4;
83648;07/05/2016;1200;22.3;64;1015.7;
83648;08/05/2016;0000;23.4;80;1014.4;
83648;08/05/2016;1200;22.7;67;1014.4;
83648;09/05/2016;0000;23.4;80;1013;
83648;09/05/2016;1200;21.8;64;1014.6;
83648;10/05/2016;0000;22.6;74;1013.8;
83648;10/05/2016;1200;22.4;64;1013.3;
83648;11/05/2016;0000;22.4;69;1012.5;
83648;11/05/2016;1200;22.6;66;1013;
83648;12/05/2016;0000;22.4;76;1013;
83648;12/05/2016;1200;23.3;72;1014.1;
83648;13/05/2016;0000;21.6;82;1014.5;
83648;13/05/2016;1200;21.4;72;1016;
83648;14/05/2016;0000;21.6;85;1016.7;
83648;14/05/2016;1200;20.4;72;1018.5;
83648;15/05/2016;0000;19.3;66;1018.2;
83648;15/05/2016;1200;20.6;84;1018.4;
83648;16/05/2016;0000;20.6;80;1017.2;
83648;16/05/2016;1200;21.3;68;1014.4;
83648;17/05/2016;0000;22.3;72;1010.2;
83648;17/05/2016;1200;22.6;77;1010.6;
83648;18/05/2016;0000;23.8;84;1011.6;
83648;18/05/2016;1200;22.8;76;1012.9;
83648;19/05/2016;0000;22.8;87;1014.1;
83648;19/05/2016;1200;22.2;82;1015.7;
83648;20/05/2016;0000;21.7;82;1017.5;
83648;20/05/2016;1200;22.3;87;1019.6;
83648;21/05/2016;0000;22.2;86;1018;
83648;21/05/2016;1200;24.2;87;1017.2;
83648;22/05/2016;0000;23.8;87;1015.5;
83648;22/05/2016;1200;23.2;66;1015.1;
83648;22/05/2016;1800;25.4;64;1011.6;
83648;23/05/2016;0000;22.4;72;1014;
83648;23/05/2016;1200;21.8;64;1012.9;
83648;23/05/2016;1800;24.8;65;1011.3;
83648;24/05/2016;0000;20.4;86;1017;
83648;24/05/2016;1200;17.2;57;1020.1;
83648;24/05/2016;1800;19.2;59;1018.1;
83648;25/05/2016;0000;19.4;74;1021.2;
83648;25/05/2016;1200;20.8;71;1021.1;
83648;25/05/2016;1800;19.6;65;1019;
83648;26/05/2016;0000;18.8;66;1020.1;
83648;26/05/2016;1200;20.2;63;1018.4;
83648;26/05/2016;1800;20.2;54;1014.2;
83648;27/05/2016;0000;19.4;78;1015.9;
83648;27/05/2016;1200;19.4;64;1016.5;
83648;27/05/2016;1800;20.8;57;1014.3;
83648;28/05/2016;0000;20.3;82;1017.5;
83648;28/05/2016;1200;18.6;64;1018.6;
83648;28/05/2016;1800;20.8;65;1016;
83648;29/05/2016;0000;20.8;83;1017.3;
83648;29/05/2016;1200;19.8;74;1016;
83648;29/05/2016;1800;22.6;70;1013.4;
83648;30/05/2016;0000;21.4;88;1014.2;
83648;30/05/2016;1200;21.6;67;1012.9;
83648;30/05/2016;1800;24.8;61;1007.9;
83648;31/05/2016;0000;22.4;76;1010.2;
83648;31/05/2016;1200;22.4;80;1012.8;
83648;31/05/2016;1800;25.4;65;1008.2;
83648;01/06/2016;0000;22.8;79;1010;
83648;01/06/2016;1200;22.8;64;1011;
83648;01/06/2016;1800;24.6;77;1008.7;
83648;02/06/2016;0000;22.8;84;1010;
83648;02/06/2016;1200;22.4;73;1010.1;
83648;02/06/2016;1800;24.9;70;1007.8;
83648;03/06/2016;0000;21.2;60;1008;
83648;03/06/2016;1200;21.2;75;1011.9;
83648;03/06/2016;1800;23.2;75;1008.1;
83648;04/06/2016;0000;22.8;87;1010.3;
83648;04/06/2016;1200;23.4;84;1010.6;
83648;04/06/2016;1800;25.8;72;1007.2;
83648;05/06/2016;0000;23.4;92;1010.6;
83648;05/06/2016;1200;23.2;75;1011.6;
83648;05/06/2016;1800;25.8;59;1007.1;
83648;06/06/2016;0000;23.8;79;1009.2;
83648;06/06/2016;1200;23.8;79;1009.9;
83648;06/06/2016;1800;24.9;70;1006.3;
83648;07/06/2016;0000;23.8;87;1007.3;
83648;07/06/2016;1200;22.8;80;1010.2;
83648;07/06/2016;1800;21.8;75;1008.6;
83648;08/06/2016;0000;21.4;84;1011.5;
83648;08/06/2016;1200;21.2;78;1014.2;
83648;08/06/2016;1800;20.6;77;1012.5;
83648;09/06/2016;0000;19.9;85;1014.8;
83648;09/06/2016;1200;18.2;84;1017.1;
83648;09/06/2016;1800;17.6;74;1015.6;
83648;10/06/2016;0000;17.2;75;1017.9;
83648;10/06/2016;1200;17.6;74;1017.8;
83648;10/06/2016;1800;19.9;65;1013.9;
83648;11/06/2016;0000;19.2;79;1015;
83648;11/06/2016;1200;17.4;73;1017.4;
83648;11/06/2016;1800;16.2;62;1016.3;
83648;12/06/2016;0000;16.2;63;1018.7;
83648;12/06/2016;1200;15.8;74;1021.3;
83648;12/06/2016;1800;17.9;84;1019.5;
83648;13/06/2016;0000;16.2;69;1021.6;
83648;13/06/2016;1200;15.2;65;1024.1;
83648;13/06/2016;1800;16.2;54;1021.9;
83648;14/06/2016;0000;15.8;68;1024.5;
83648;14/06/2016;1200;17.9;65;1012.1;
83648;14/06/2016;1800;17.6;53;1022.3;
83648;15/06/2016;0000;16.6;63;1023.5;
83648;15/06/2016;1200;18.2;68;1023.3;
83648;15/06/2016;1800;19.8;57;1019.9;
83648;16/06/2016;0000;18.2;80;1021.4;
83648;16/06/2016;1200;17.8;71;1021.1;
83648;16/06/2016;1800;19.6;53;1018.3;
83648;17/06/2016;0000;19.2;82;1020.5;
83648;17/06/2016;1200;18.6;68;1019.1;
83648;17/06/2016;1800;20.4;59;1015.7;
83648;18/06/2016;0000;19.2;79;1017.8;
83648;18/06/2016;1200;18.1;57;1018.4;
83648;18/06/2016;1800;21.9;54;1014.2;
83648;19/06/2016;0000;20.6;84;1017.3;
83648;19/06/2016;1200;19.4;78;1019.7;
83648;19/06/2016;1800;21.4;68;1016.4;
83648;20/06/2016;0000;20.2;91;1018.4;
83648;20/06/2016;1200;20.6;81;1018.6;
83648;20/06/2016;1800;22.4;72;1016;
83648;21/06/2016;0000;20.8;90;1018.6;
83648;21/06/2016;1200;19.8;84;1020.3;
83648;21/06/2016;1800;19.8;74;1018.8;
83648;22/06/2016;0000;19.4;84;1021;
83648;22/06/2016;1200;19.7;94;1020.5;
83648;22/06/2016;1800;19.4;87;1018.4;
83648;23/06/2016;0000;18.8;86;1018.7;
83648;23/06/2016;1200;20.2;87;1017.5;
83648;23/06/2016;1800;22.9;64;1014;
83648;24/06/2016;0000;21.3;94;1016.6;
83648;24/06/2016;1200;19.8;81;1019.7;
83648;24/06/2016;1800;20.6;70;1018.2;
83648;25/06/2016;0000;19.8;88;1020.9;
83648;25/06/2016;1200;19.2;86;1023;
83648;25/06/2016;1800;19.2;79;1021;
83648;26/06/2016;0000;18.8;86;1022.4;
83648;26/06/2016;1200;19.3;84;1022.6;
83648;26/06/2016;1800;20.9;79;1021.9;
83648;27/06/2016;0000;18.8;82;1022.5;
83648;27/06/2016;1200;19.6;90;1023.3;
83648;27/06/2016;1800;19.8;92;1021.6;
83648;28/06/2016;0000;19.6;97;1022.8;
83648;28/06/2016;1200;19.9;92;1009.3;
83648;28/06/2016;1800;21.9;61;1020.8;
83648;29/06/2016;0000;20.4;90;1021.5;
83648;29/06/2016;1200;21.2;82;1021.6;
83648;29/06/2016;1800;21.2;82;1019.6;
83648;30/06/2016;0000;20.2;95;1020.9;
83648;30/06/2016;1200;20.8;94;1021.6;
83648;30/06/2016;1800;23.3;75;1018.8;
83648;01/07/2016;0000;22.8;96;1020.9;
83648;01/07/2016;1200;21.8;90;1021.6;
83648;01/07/2016;1800;23.2;70;1019;
83648;02/07/2016;0000;21.8;87;1021.1;
83648;02/07/2016;1200;21.8;87;1022.4;
83648;02/07/2016;1800;22.8;68;1020.1;
83648;03/07/2016;0000;21.6;93;1022;
83648;03/07/2016;1200;21.2;86;1022.3;
83648;03/07/2016;1800;22.8;67;1020;
83648;04/07/2016;0000;20.8;86;1022;
83648;04/07/2016;1200;20.8;94;1021.9;
83648;04/07/2016;1800;22.2;68;1019.4;
83648;05/07/2016;0000;21.4;88;1020.9;
83648;05/07/2016;1200;20.2;77;1021;
83648;05/07/2016;1800;21.8;61;1017.4;
83648;06/07/2016;0000;21.2;82;1018.6;
83648;06/07/2016;1200;20.8;75;1018.1;
83648;06/07/2016;1800;22.8;67;1014.2;
83648;07/07/2016;0000;21.2;82;1016.1;
83648;07/07/2016;1200;21.2;75;1014.1;
83648;07/07/2016;1800;21.2;60;1011.7;
83648;08/07/2016;0000;20.2;85;1015.6;
83648;08/07/2016;1200;18.6;71;1019.7;
83648;08/07/2016;1800;17.9;65;1018.4;
83648;09/07/2016;0000;17.8;76;1020.2;
83648;09/07/2016;1200;18.4;69;1021;
83648;09/07/2016;1800;19.4;55;1017.3;
83648;10/07/2016;0000;17.8;70;1018.8;
83648;10/07/2016;1200;17.9;65;1017.3;
83648;10/07/2016;1800;22.4;57;1012.8;
83648;11/07/2016;0000;18.4;66;1014.5;
83648;11/07/2016;1200;19.2;69;1014.7;
83648;11/07/2016;1800;22.8;60;1011.9;
83648;12/07/2016;0000;20.2;77;1013.3;
83648;12/07/2016;1200;18.6;58;1013.9;
83648;12/07/2016;1800;21.8;49;1010.7;
83648;13/07/2016;0000;19.2;69;1013;
83648;13/07/2016;1200;19.2;66;1014.9;
83648;13/07/2016;1800;24.4;59;1012.5;
83648;14/07/2016;0000;20.6;77;1015;
83648;14/07/2016;1200;20.4;71;1015.4;
83648;14/07/2016;1800;22.9;60;1011.4;
83648;15/07/2016;0000;20.8;78;1013.5;
83648;15/07/2016;1200;20.8;68;1013.2;
83648;15/07/2016;1800;24.4;54;1008.9;
83648;16/07/2016;0000;21.8;79;1010.2;
83648;16/07/2016;1200;21.6;70;1009.6;
83648;16/07/2016;1800;24.3;53;1005.2;
83648;17/07/2016;0000;21.6;73;1008.7;
83648;17/07/2016;1200;19.8;74;1012.7;
83648;17/07/2016;1800;19.4;74;1011.4;
83648;18/07/2016;0000;18.2;77;1014;
83648;18/07/2016;1200;17.8;90;1017.5;
83648;18/07/2016;1800;17.3;70;1016.2;
83648;19/07/2016;0000;16.7;70;1019;
83648;19/07/2016;1200;17.4;70;1019.8;
83648;19/07/2016;1800;19.2;66;1016.5;
83648;20/07/2016;0000;18.8;78;1018.3;
83648;20/07/2016;1200;19.4;71;1016.8;
83648;20/07/2016;1800;21.2;53;1013.6;
83648;21/07/2016;0000;20.9;86;1015.6;
83648;21/07/2016;1200;18.8;78;1017.6;
83648;21/07/2016;1800;19.4;74;1014.9;
83648;22/07/2016;0000;18.8;89;1016.8;
83648;22/07/2016;1200;18.4;76;1019.2;
83648;22/07/2016;1800;19.4;70;1017;
83648;23/07/2016;0000;18.3;81;1019.1;
83648;23/07/2016;1200;19.2;90;1020.6;
83648;23/07/2016;1800;19.8;91;1019.2;
83648;24/07/2016;0000;19.4;91;1020;
